Experiment: JA_2020-12-14-pro-ter_pSRO9-n3  Selected Filter: SYBR Green I / HRM Dye (483-533)
Include	Color	Pos	Name	Cp	Concentration	Standard	Status
True	65280	E19	Sample 115			0	
True	65280	E20	Sample 116			0	
True	65280	E21	Sample 117			0	
True	65280	E22	Sample 118			0	
True	65280	E23	Sample 119			0	
True	65280	E24	Sample 120			0	
True	255	F1	Sample 121	11.67		0	
True	255	F2	Sample 122	10.18		0	
True	255	F3	Sample 123	10.73		0	
True	255	F4	Sample 124	10.35		0	
True	255	F5	Sample 125	10.95		0	
True	255	F6	Sample 126	  9.88		0	
True	255	F7	Sample 127	10.42		0	
True	255	F8	Sample 128	11.28		0	
True	255	F9	Sample 129	11.75		0	
True	255	F10	Sample 130	11.41		0	
True	65280	F11	Sample 131			0	
True	65280	F12	Sample 132			0	
True	65280	F13	Sample 133			0	
True	65280	F14	Sample 134			0	
True	65280	F15	Sample 135			0	
True	65280	F16	Sample 136			0	
True	65280	F17	Sample 137			0	
True	65280	F18	Sample 138			0	
True	65280	F19	Sample 139			0	
True	65280	F20	Sample 140			0	
True	65280	F21	Sample 141			0	
True	65280	F22	Sample 142			0	
True	65280	F23	Sample 143			0	
True	65280	F24	Sample 144			0	
True	255	G1	Sample 145	11.87		0	
True	255	G2	Sample 146	10.71		0	
True	255	G3	Sample 147	11.33		0	
True	255	G4	Sample 148	10.94		0	
True	255	G5	Sample 149	11.52		0	
True	255	G6	Sample 150	10.31		0	
True	255	G7	Sample 151	11.39		0	
True	255	G8	Sample 152	11.43		0	
True	255	G9	Sample 153	11.75		0	
True	255	G10	Sample 154	11.71		0	
True	65280	G11	Sample 155			0	
True	65280	G12	Sample 156			0	
True	65280	G13	Sample 157			0	
True	65280	G14	Sample 158			0	
True	65280	G15	Sample 159			0	
True	65280	G16	Sample 160			0	
True	65280	G17	Sample 161			0	
True	65280	G18	Sample 162			0	
True	65280	G19	Sample 163			0	
True	65280	G20	Sample 164			0	
True	65280	G21	Sample 165			0	
True	65280	G22	Sample 166			0	
True	65280	G23	Sample 167			0	
True	65280	G24	Sample 168			0	
True	255	H1	Sample 169	  9.77		0	
True	255	H2	Sample 170	  9.54		0	
True	255	H3	Sample 171	  9.16		0	
True	255	H4	Sample 172	  9.60		0	
True	255	H5	Sample 173	  9.78		0	
True	255	H6	Sample 174	  9.40		0	
True	255	H7	Sample 175	  9.57		0	
True	255	H8	Sample 176	  9.90		0	
True	255	H9	Sample 177	  9.64		0	
True	255	H10	Sample 178	  9.85		0	
True	65280	H11	Sample 179			0	
True	65280	H12	Sample 180			0	
True	65280	H13	Sample 181			0	
True	65280	H14	Sample 182			0	
True	65280	H15	Sample 183			0	
True	65280	H16	Sample 184			0	
True	65280	H17	Sample 185			0	
True	65280	H18	Sample 186			0	
True	65280	H19	Sample 187			0	
True	65280	H20	Sample 188			0	
True	65280	H21	Sample 189			0	
True	65280	H22	Sample 190			0	
True	65280	H23	Sample 191			0	
True	65280	H24	Sample 192			0	
True	255	I1	Sample 193	15.28		0	
True	255	I2	Sample 194	13.49		0	
True	255	I3	Sample 195	14.62		0	
True	255	I4	Sample 196	14.22		0	
True	255	I5	Sample 197	14.74		0	
True	255	I6	Sample 198	14.55		0	
True	255	I7	Sample 199	15.48		0	
True	255	I8	Sample 200	15.90		0	
True	255	I9	Sample 201	16.78		0	
True	255	I10	Sample 202	15.43		0	
True	65280	I11	Sample 203			0	
True	65280	I12	Sample 204			0	
True	65280	I13	Sample 205			0	
True	65280	I14	Sample 206			0	
True	65280	I15	Sample 207			0	
True	65280	I16	Sample 208			0	
True	65280	I17	Sample 209			0	
True	65280	I18	Sample 210			0	
True	65280	I19	Sample 211			0	
True	65280	I20	Sample 212			0	
True	65280	I21	Sample 213			0	
True	65280	I22	Sample 214			0	
True	65280	I23	Sample 215			0	
True	65280	I24	Sample 216			0	
True	255	J1	Sample 217	11.53		0	
True	255	J2	Sample 218	  9.79		0	
True	255	J3	Sample 219	10.64		0	
True	255	J4	Sample 220	10.34		0	
True	255	J5	Sample 221	10.77		0	
True	255	J6	Sample 222	  9.82		0	
True	255	J7	Sample 223	10.95		0	
True	255	J8	Sample 224	11.47		0	
True	255	J9	Sample 225	11.65		0	
True	255	J10	Sample 226	11.00		0	
True	65280	J11	Sample 227			0	
True	65280	J12	Sample 228			0	
True	65280	J13	Sample 229			0	
True	65280	J14	Sample 230			0	
True	65280	J15	Sample 231			0	
True	65280	J16	Sample 232			0	
True	65280	J17	Sample 233			0	
True	65280	J18	Sample 234			0	
True	65280	J19	Sample 235			0	
True	65280	J20	Sample 236			0	
True	65280	J21	Sample 237			0	
True	65280	J22	Sample 238			0	
True	65280	J23	Sample 239			0	
True	65280	J24	Sample 240			0	
True	255	K1	Sample 241	11.89		0	
True	255	K2	Sample 242	10.61		0	
True	255	K3	Sample 243	11.67		0	
True	255	K4	Sample 244	11.31		0	
True	255	K5	Sample 245	11.57		0	
True	255	K6	Sample 246	10.37		0	
True	255	K7	Sample 247	11.39		0	
True	255	K8	Sample 248	11.41		0	
True	255	K9	Sample 249	11.81		0	
True	255	K10	Sample 250	11.71		0	
True	65280	K11	Sample 251			0	
True	65280	K12	Sample 252			0	
True	65280	K13	Sample 253			0	
True	65280	K14	Sample 254			0	
True	65280	K15	Sample 255			0	
True	65280	K16	Sample 256			0	
True	65280	K17	Sample 257			0	
True	65280	K18	Sample 258			0	
True	65280	K19	Sample 259			0	
True	65280	K20	Sample 260			0	
True	65280	K21	Sample 261			0	
True	65280	K22	Sample 262			0	
True	65280	K23	Sample 263			0	
True	65280	K24	Sample 264			0	
True	255	L1	Sample 265	  9.60		0	
True	255	L2	Sample 266	  9.55		0	
True	255	L3	Sample 267	  8.80		0	
True	255	L4	Sample 268	  9.50		0	
True	255	L5	Sample 269	  9.71		0	
True	255	L6	Sample 270	  8.98		0	
True	255	L7	Sample 271	  9.65		0	
True	255	L8	Sample 272	  9.70		0	
True	255	L9	Sample 273	  9.53		0	
True	255	L10	Sample 274	  9.74		0	
True	65280	L11	Sample 275			0	
True	65280	L12	Sample 276			0	
True	65280	L13	Sample 277			0	
True	65280	L14	Sample 278			0	
True	65280	L15	Sample 279			0	
True	65280	L16	Sample 280			0	
True	65280	L17	Sample 281			0	
True	65280	L18	Sample 282			0	
True	65280	L19	Sample 283			0	
True	65280	L20	Sample 284			0	
True	65280	L21	Sample 285			0	
True	65280	L22	Sample 286			0	
True	65280	L23	Sample 287			0	
True	65280	L24	Sample 288			0	
True	65280	M1	Sample 289			0	
True	65280	M2	Sample 290			0	
True	255	M3	Sample 291	29.31		0	
True	255	M4	Sample 292	28.46		0	
True	65280	M5	Sample 293			0	
True	65280	M6	Sample 294			0	
True	255	M7	Sample 295	34.81		0	
True	255	M8	Sample 296	30.92		0	
True	255	M9	Sample 297	29.73		0	
True	255	M10	Sample 298	29.62		0	
True	65280	M11	Sample 299			0	
True	65280	M12	Sample 300			0	
True	65280	M13	Sample 301			0	
True	65280	M14	Sample 302			0	
True	65280	M15	Sample 303			0	
True	65280	M16	Sample 304			0	
True	65280	M17	Sample 305			0	
True	65280	M18	Sample 306			0	
True	65280	M19	Sample 307			0	
True	65280	M20	Sample 308			0	
True	65280	M21	Sample 309			0	
True	65280	M22	Sample 310			0	
True	65280	M23	Sample 311			0	
True	65280	M24	Sample 312			0	
True	255	N1	Sample 313	31.34		0	
True	255	N2	Sample 314	30.81		0	
True	255	N3	Sample 315	31.57		0	
True	255	N4	Sample 316	28.97		0	
True	255	N5	Sample 317	30.87		0	
True	255	N6	Sample 318	27.69		0	
True	255	N7	Sample 319	29.89		0	
True	255	N8	Sample 320	29.55		0	
True	255	N9	Sample 321	28.93		0	
True	255	N10	Sample 322	30.17		0	
True	65280	N11	Sample 323			0	
True	65280	N12	Sample 324			0	
True	65280	N13	Sample 325			0	
True	65280	N14	Sample 326			0	
True	65280	N15	Sample 327			0	
True	65280	N16	Sample 328			0	
True	65280	N17	Sample 329			0	
True	65280	N18	Sample 330			0	
True	65280	N19	Sample 331			0	
True	65280	N20	Sample 332			0	
True	65280	N21	Sample 333			0	
True	65280	N22	Sample 334			0	
True	65280	N23	Sample 335			0	
True	65280	N24	Sample 336			0	
True	65280	O1	Sample 337			0	
True	65280	O2	Sample 338			0	
True	65280	O3	Sample 339			0	
True	65280	O4	Sample 340			0	
True	65280	O5	Sample 341			0	
True	65280	O6	Sample 342			0	
True	65280	O7	Sample 343			0	
True	65280	O8	Sample 344			0	
True	65280	O9	Sample 345			0	
True	65280	O10	Sample 346			0	
True	65280	O11	Sample 347			0	
True	65280	O12	Sample 348			0	
True	65280	O13	Sample 349			0	
True	65280	O14	Sample 350			0	
True	65280	O15	Sample 351			0	
True	65280	O16	Sample 352			0	
True	65280	O17	Sample 353			0	
True	65280	O18	Sample 354			0	
True	65280	O19	Sample 355			0	
True	65280	O20	Sample 356			0	
True	65280	O21	Sample 357			0	
True	65280	O22	Sample 358			0	
True	65280	O23	Sample 359			0	
True	65280	O24	Sample 360			0	
True	65280	P1	Sample 361			0	
True	65280	P2	Sample 362			0	
True	65280	P3	Sample 363			0	
True	65280	P4	Sample 364			0	
True	65280	P5	Sample 365			0	
True	65280	P6	Sample 366			0	
True	65280	P7	Sample 367			0	
True	65280	P8	Sample 368			0	
True	65280	P9	Sample 369			0	
True	65280	P10	Sample 370			0	
True	65280	P11	Sample 371			0	
True	65280	P12	Sample 372			0	
True	65280	P13	Sample 373			0	
True	65280	P14	Sample 374			0	
True	65280	P15	Sample 375			0	
True	65280	P16	Sample 376			0	
True	65280	P17	Sample 377			0	
True	65280	P18	Sample 378			0	
True	65280	P19	Sample 379			0	
True	65280	P20	Sample 380			0	
True	65280	P21	Sample 381			0	
True	65280	P22	Sample 382			0	
True	65280	P23	Sample 383			0	
True	65280	P24	Sample 384			0	
