Experiment: JA_2020-12-23-pPGK1-mCh-tPIR1_mod-n2  Selected Filter: SYBR Green I / HRM Dye (483-533)
Include	Color	Pos	Name	Cp	Concentration	Standard	Status
True	255	E19	Sample 115	  9.72		0	
True	255	E20	Sample 116	  9.51		0	
True	255	E21	Sample 117	  9.61		0	
True	255	E22	Sample 118	10.45		0	
True	255	E23	Sample 119	  9.98		0	
True	255	E24	Sample 120	10.30		0	
True	255	F1	Sample 121	10.60		0	
True	255	F2	Sample 122	10.50		0	
True	255	F3	Sample 123	10.38		0	
True	255	F4	Sample 124	10.70		0	
True	255	F5	Sample 125	10.46		0	
True	255	F6	Sample 126	10.25		0	
True	255	F7	Sample 127	10.39		0	
True	255	F8	Sample 128	10.59		0	
True	255	F9	Sample 129	10.80		0	
True	255	F10	Sample 130	10.48		0	
True	255	F11	Sample 131	10.65		0	
True	255	F12	Sample 132	10.23		0	
True	255	F13	Sample 133	10.26		0	
True	255	F14	Sample 134	10.78		0	
True	255	F15	Sample 135	10.33		0	
True	255	F16	Sample 136	  9.90		0	
True	255	F17	Sample 137	  9.84		0	
True	255	F18	Sample 138	  9.80		0	
True	255	F19	Sample 139	10.24		0	
True	255	F20	Sample 140	  9.44		0	
True	255	F21	Sample 141	10.25		0	
True	255	F22	Sample 142	10.53		0	
True	255	F23	Sample 143	10.36		0	
True	255	F24	Sample 144	10.48		0	
True	255	G1	Sample 145	10.60		0	
True	255	G2	Sample 146	10.65		0	
True	255	G3	Sample 147	10.44		0	
True	255	G4	Sample 148	10.83		0	
True	255	G5	Sample 149	10.43		0	
True	255	G6	Sample 150	10.35		0	
True	255	G7	Sample 151	10.39		0	
True	255	G8	Sample 152	10.52		0	
True	255	G9	Sample 153	10.77		0	
True	255	G10	Sample 154	10.59		0	
True	255	G11	Sample 155	10.61		0	
True	255	G12	Sample 156	  9.72		0	
True	255	G13	Sample 157	  9.88		0	
True	255	G14	Sample 158	11.45		0	
True	255	G15	Sample 159	10.28		0	
True	255	G16	Sample 160	  9.85		0	
True	255	G17	Sample 161	  9.89		0	
True	255	G18	Sample 162	  9.71		0	
True	255	G19	Sample 163	10.55		0	
True	255	G20	Sample 164	  9.72		0	
True	255	G21	Sample 165	10.45		0	
True	255	G22	Sample 166	10.47		0	
True	255	G23	Sample 167	  9.94		0	
True	255	G24	Sample 168	10.61		0	
True	255	H1	Sample 169	  9.66		0	
True	255	H2	Sample 170	  9.62		0	
True	255	H3	Sample 171	  9.40		0	
True	255	H4	Sample 172	  9.99		0	
True	255	H5	Sample 173	  9.62		0	
True	255	H6	Sample 174	  9.39		0	
True	255	H7	Sample 175	  9.56		0	
True	255	H8	Sample 176	  9.61		0	
True	255	H9	Sample 177	10.38		0	
True	255	H10	Sample 178	  9.72		0	
True	255	H11	Sample 179	  9.59		0	
True	255	H12	Sample 180	  9.22		0	
True	255	H13	Sample 181	  9.23		0	
True	255	H14	Sample 182	10.75		0	
True	255	H15	Sample 183	10.31		0	
True	255	H16	Sample 184	  9.30		0	
True	255	H17	Sample 185	  9.48		0	
True	255	H18	Sample 186	  8.72		0	
True	255	H19	Sample 187	  9.74		0	
True	255	H20	Sample 188	  9.00		0	
True	255	H21	Sample 189	  9.43		0	
True	255	H22	Sample 190	  9.65		0	
True	255	H23	Sample 191	  9.38		0	
True	255	H24	Sample 192	  9.54		0	
True	255	I1	Sample 193	10.90		0	
True	255	I2	Sample 194	10.96		0	
True	255	I3	Sample 195	10.95		0	
True	255	I4	Sample 196	11.31		0	
True	255	I5	Sample 197	  9.96		0	
True	255	I6	Sample 198	  9.67		0	
True	255	I7	Sample 199	10.24		0	
True	255	I8	Sample 200	10.55		0	
True	255	I9	Sample 201	11.74		0	
True	255	I10	Sample 202	10.99		0	
True	255	I11	Sample 203	11.30		0	
True	255	I12	Sample 204	10.39		0	
True	255	I13	Sample 205	10.45		0	
True	255	I14	Sample 206	11.53		0	
True	255	I15	Sample 207	10.72		0	
True	255	I16	Sample 208	  9.76		0	
True	255	I17	Sample 209	  9.83		0	
True	255	I18	Sample 210	  9.75		0	
True	255	I19	Sample 211	  9.83		0	
True	255	I20	Sample 212	  9.36		0	
True	255	I21	Sample 213	  9.61		0	
True	255	I22	Sample 214	  9.93		0	
True	255	I23	Sample 215	  9.72		0	
True	255	I24	Sample 216	  9.83		0	
True	255	J1	Sample 217	10.50		0	
True	255	J2	Sample 218	10.61		0	
True	255	J3	Sample 219	10.33		0	
True	255	J4	Sample 220	10.67		0	
True	255	J5	Sample 221	10.31		0	
True	255	J6	Sample 222	  9.82		0	
True	255	J7	Sample 223	  9.99		0	
True	255	J8	Sample 224	10.65		0	
True	255	J9	Sample 225	10.61		0	
True	255	J10	Sample 226	10.48		0	
True	255	J11	Sample 227	10.50		0	
True	255	J12	Sample 228	10.36		0	
True	255	J13	Sample 229	10.22		0	
True	255	J14	Sample 230	11.53		0	
True	255	J15	Sample 231	10.35		0	
True	255	J16	Sample 232	  9.84		0	
True	255	J17	Sample 233	  9.82		0	
True	255	J18	Sample 234	  9.93		0	
True	255	J19	Sample 235	10.27		0	
True	255	J20	Sample 236	  9.19		0	
True	255	J21	Sample 237	  9.83		0	
True	255	J22	Sample 238	10.80		0	
True	255	J23	Sample 239	  9.92		0	
True	255	J24	Sample 240	  9.87		0	
True	255	K1	Sample 241	10.51		0	
True	255	K2	Sample 242	10.59		0	
True	255	K3	Sample 243	10.54		0	
True	255	K4	Sample 244	10.82		0	
True	255	K5	Sample 245	10.37		0	
True	255	K6	Sample 246	  9.96		0	
True	255	K7	Sample 247	10.48		0	
True	255	K8	Sample 248	10.53		0	
True	255	K9	Sample 249	10.79		0	
True	255	K10	Sample 250	10.44		0	
True	255	K11	Sample 251	10.59		0	
True	255	K12	Sample 252	10.31		0	
True	255	K13	Sample 253	10.52		0	
True	255	K14	Sample 254	11.47		0	
True	255	K15	Sample 255	10.52		0	
True	255	K16	Sample 256	  9.97		0	
True	255	K17	Sample 257	10.41		0	
True	255	K18	Sample 258	10.31		0	
True	255	K19	Sample 259	10.52		0	
True	255	K20	Sample 260	  9.96		0	
True	255	K21	Sample 261	10.24		0	
True	255	K22	Sample 262	10.57		0	
True	255	K23	Sample 263	10.33		0	
True	255	K24	Sample 264	10.50		0	
True	255	L1	Sample 265	  9.56		0	
True	255	L2	Sample 266	  9.61		0	
True	255	L3	Sample 267	  9.44		0	
True	255	L4	Sample 268	  9.92		0	
True	255	L5	Sample 269	  9.31		0	
True	255	L6	Sample 270	  8.90		0	
True	255	L7	Sample 271	  9.39		0	
True	255	L8	Sample 272	  8.94		0	
True	255	L9	Sample 273	10.26		0	
True	255	L10	Sample 274	  9.38		0	
True	255	L11	Sample 275	  9.51		0	
True	255	L12	Sample 276	  9.50		0	
True	255	L13	Sample 277	  9.46		0	
True	255	L14	Sample 278	10.37		0	
True	255	L15	Sample 279	  9.61		0	
True	255	L16	Sample 280	  8.94		0	
True	255	L17	Sample 281	  9.45		0	
True	255	L18	Sample 282	  9.42		0	
True	255	L19	Sample 283	  9.60		0	
True	255	L20	Sample 284	  9.08		0	
True	255	L21	Sample 285	  9.40		0	
True	255	L22	Sample 286	  9.82		0	
True	255	L23	Sample 287	  9.42		0	
True	255	L24	Sample 288	  9.66		0	
True	255	M1	Sample 289	21.55		0	
True	255	M2	Sample 290	29.48		0	
True	65280	M3	Sample 291			0	
True	255	M4	Sample 292	29.95		0	
True	255	M5	Sample 293	29.72		0	
True	255	M6	Sample 294	29.63		0	
True	255	M7	Sample 295	27.63		0	
True	255	M8	Sample 296	30.76		0	
True	255	M9	Sample 297	30.81		0	
True	255	M10	Sample 298	30.65		0	
True	255	M11	Sample 299	32.11		0	
True	65280	M12	Sample 300			0	
True	255	M13	Sample 301	28.77		0	
True	65280	M14	Sample 302			0	
True	255	M15	Sample 303	28.77		0	
True	65280	M16	Sample 304			0	
True	65280	M17	Sample 305			0	
True	65280	M18	Sample 306			0	
True	255	M19	Sample 307	30.28		0	
True	65280	M20	Sample 308			0	
True	255	M21	Sample 309	30.67		0	
True	65280	M22	Sample 310			0	
True	65280	M23	Sample 311			0	
True	255	M24	Sample 312	28.38		0	
True	255	N1	Sample 313	18.26		0	
True	255	N2	Sample 314	27.61		0	
True	255	N3	Sample 315	30.41		0	
True	255	N4	Sample 316	29.80		0	
True	255	N5	Sample 317	29.71		0	
True	255	N6	Sample 318	28.24		0	
True	255	N7	Sample 319	28.61		0	
True	255	N8	Sample 320	31.56		0	
True	255	N9	Sample 321	28.38		0	
True	65280	N10	Sample 322			0	
True	65280	N11	Sample 323			0	
True	255	N12	Sample 324	31.86		0	
True	255	N13	Sample 325	26.94		0	
True	255	N14	Sample 326	30.94		0	
True	255	N15	Sample 327	29.67		0	
True	65280	N16	Sample 328			0	
True	255	N17	Sample 329	29.20		0	
True	255	N18	Sample 330	30.51		0	
True	255	N19	Sample 331	31.79		0	
True	255	N20	Sample 332	31.83		0	
True	255	N21	Sample 333	30.36		0	
True	255	N22	Sample 334	31.97		0	
True	255	N23	Sample 335	31.70		0	
True	255	N24	Sample 336	31.71		0	
True	255	O1	Sample 337	15.52		0	
True	255	O2	Sample 338	31.19		0	
True	255	O3	Sample 339	30.93		0	
True	255	O4	Sample 340	30.88		0	
True	255	O5	Sample 341	31.42		0	
True	255	O6	Sample 342	29.69		0	
True	255	O7	Sample 343	30.63		0	
True	255	O8	Sample 344	30.61		0	
True	255	O9	Sample 345	31.62		0	
True	255	O10	Sample 346	30.69		0	
True	255	O11	Sample 347	31.78		0	
True	255	O12	Sample 348	30.15		0	
True	255	O13	Sample 349	30.95		0	
True	255	O14	Sample 350	32.07		0	
True	255	O15	Sample 351	30.92		0	
True	255	O16	Sample 352	29.61		0	
True	255	O17	Sample 353	30.26		0	
True	255	O18	Sample 354	31.75		0	
True	255	O19	Sample 355	30.37		0	
True	255	O20	Sample 356	30.80		0	
True	255	O21	Sample 357	31.87		0	
True	255	O22	Sample 358	30.50		0	
True	255	O23	Sample 359	30.49		0	
True	255	O24	Sample 360	33.39		0	
True	65280	P1	Sample 361			0	
True	65280	P2	Sample 362			0	
True	65280	P3	Sample 363			0	
True	65280	P4	Sample 364			0	
True	255	P5	Sample 365	31.79		0	
True	65280	P6	Sample 366			0	
True	65280	P7	Sample 367			0	
True	65280	P8	Sample 368			0	
True	65280	P9	Sample 369			0	
True	65280	P10	Sample 370			0	
True	65280	P11	Sample 371			0	
True	65280	P12	Sample 372			0	
True	65280	P13	Sample 373			0	
True	65280	P14	Sample 374			0	
True	65280	P15	Sample 375			0	
True	255	P16	Sample 376	31.86		0	
True	65280	P17	Sample 377			0	
True	65280	P18	Sample 378			0	
True	65280	P19	Sample 379			0	
True	65280	P20	Sample 380			0	
True	65280	P21	Sample 381			0	
True	65280	P22	Sample 382			0	
True	65280	P23	Sample 383			0	
True	65280	P24	Sample 384			0	
