Experiment: JA_2020-12-23-pPGK1-mCh-tPIR1_mod-n2  Selected Filter: SYBR Green I / HRM Dye (483-533)
Include	Color	Pos	Name	Group	Score	Res	Status
True	16744448	F19	Sample 139	1	0.85	0.7	
True	16744448	F20	Sample 140	1	0.81	0.66	
True	16744448	F21	Sample 141	1	0.91	0.78	
True	16744448	F22	Sample 142	1	0.86	0.72	
True	16744448	F23	Sample 143	1	0.85	0.72	
True	16744448	F24	Sample 144	1	0.87	0.73	
True	16744448	G1	Sample 145	1	0.95	0.86	
True	16744448	G2	Sample 146	1	0.95	0.85	
True	16744448	G3	Sample 147	1	0.93	0.8	
True	16744448	G4	Sample 148	1	0.95	0.85	
True	16744448	G5	Sample 149	1	0.92	0.81	
True	16744448	G6	Sample 150	1	0.95	0.83	
True	16744448	G7	Sample 151	1	0.95	0.84	
True	16744448	G8	Sample 152	1	0.95	0.84	
True	16744448	G9	Sample 153	1	0.94	0.82	
True	16744448	G10	Sample 154	1	0.89	0.76	
True	16744448	G11	Sample 155	1	0.91	0.78	
True	16744448	G12	Sample 156	1	0.91	0.8	
True	16744448	G13	Sample 157	1	0.93	0.83	
True	16744448	G14	Sample 158	1	0.92	0.79	
True	16744448	G15	Sample 159	1	0.96	0.84	
True	16744448	G16	Sample 160	1	0.96	0.86	
True	16744448	G17	Sample 161	1	0.97	0.86	
True	16744448	G18	Sample 162	1	0.94	0.85	
True	16744448	G19	Sample 163	1	0.95	0.85	
True	16744448	G20	Sample 164	1	0.97	0.85	
True	16744448	G21	Sample 165	1	0.97	0.86	
True	16744448	G22	Sample 166	1	0.97	0.86	
True	16744448	G23	Sample 167	1	0.94	0.85	
True	16744448	G24	Sample 168	1	0.96	0.86	
True	16744448	H1	Sample 169	1	0.95	0.74	
True	16744448	H2	Sample 170	1	0.92	0.69	
True	16744448	H3	Sample 171	1	0.93	0.71	
True	16744448	H4	Sample 172	1	0.92	0.7	
True	16744448	H5	Sample 173	1	0.93	0.7	
True	16744448	H6	Sample 174	1	0.97	0.75	
True	16744448	H7	Sample 175	1	0.94	0.72	
True	16744448	H8	Sample 176	1	0.92	0.69	
True	16744448	H9	Sample 177	1	0.95	0.72	
True	16744448	H10	Sample 178	1	0.93	0.71	
True	16744448	H11	Sample 179	1	0.92	0.71	
True	16744448	H12	Sample 180	1	0.94	0.7	
True	16744448	H13	Sample 181	1	0.93	0.71	
True	16744448	H14	Sample 182	1	0.96	0.71	
True	16744448	H15	Sample 183	1	0.92	0.69	
True	16744448	H16	Sample 184	1	0.99	0.79	
True	16744448	H17	Sample 185	1	0.93	0.71	
True	16744448	H18	Sample 186	1	0.99	0.8	
True	16744448	H19	Sample 187	1	1	0.82	
True	16744448	H20	Sample 188	1	0.99	0.79	
True	16744448	H21	Sample 189	1	0.99	0.77	
True	16744448	H22	Sample 190	1	0.99	0.79	
True	16744448	H23	Sample 191	1	0.99	0.79	
True	16744448	H24	Sample 192	1	0.99	0.79	
True	151	I1	Sample 193	Unknown	0.4	0.26	
True	151	I2	Sample 194	Unknown	0.45	0.3	
True	151	I3	Sample 195	Unknown	0.38	0.3	
True	16744448	I4	Sample 196	1	0.75	0.53	
True	151	I5	Sample 197	Unknown	0.51	0.35	
True	151	I6	Sample 198	Unknown	0.52	0.35	
True	151	I7	Sample 199	Unknown	0.59	0.41	
True	151	I8	Sample 200	Unknown	0.51	0.37	
True	151	I9	Sample 201	Unknown	0.38	0.26	
True	16744448	I10	Sample 202	1	0.74	0.55	
True	151	I11	Sample 203	Unknown	0.6	0.44	
True	151	I12	Sample 204	Unknown	0.51	0.35	
True	151	I13	Sample 205	Unknown	0.45	0.29	
True	151	I14	Sample 206	Unknown	0.52	0.36	
True	151	I15	Sample 207	Unknown	0.51	0.35	
True	151	I16	Sample 208	Unknown	0.38	0.25	
True	151	I17	Sample 209	Unknown	0.5	0.32	
True	151	I18	Sample 210	Unknown	0.31	0.15	
True	151	I19	Sample 211	Unknown	0.33	0.16	
True	151	I20	Sample 212	Unknown	0.36	0.18	
True	151	I21	Sample 213	Unknown	0.38	0.2	
True	151	I22	Sample 214	Unknown	0.51	0.3	
True	151	I23	Sample 215	Unknown	0.37	0.2	
True	151	I24	Sample 216	Unknown	0.38	0.19	
True	16744448	J1	Sample 217	1	0.88	0.74	
True	16744448	J2	Sample 218	1	0.88	0.75	
True	16744448	J3	Sample 219	1	0.83	0.69	
True	16744448	J4	Sample 220	1	0.9	0.76	
True	16744448	J5	Sample 221	1	0.87	0.73	
True	16744448	J6	Sample 222	1	0.85	0.71	
True	16744448	J7	Sample 223	1	0.83	0.69	
True	16744448	J8	Sample 224	1	0.85	0.73	
True	16744448	J9	Sample 225	1	0.77	0.63	
True	16744448	J10	Sample 226	1	0.82	0.68	
True	16744448	J11	Sample 227	1	0.91	0.78	
True	16744448	J12	Sample 228	1	0.92	0.78	
True	16744448	J13	Sample 229	1	0.82	0.67	
True	16744448	J14	Sample 230	1	0.89	0.75	
True	16744448	J15	Sample 231	1	0.74	0.6	
True	16744448	J16	Sample 232	1	0.88	0.74	
True	16744448	J17	Sample 233	1	0.86	0.72	
True	16744448	J18	Sample 234	1	0.8	0.65	
True	16744448	J19	Sample 235	1	0.83	0.69	
True	16744448	J20	Sample 236	1	0.73	0.59	
True	16744448	J21	Sample 237	1	0.87	0.73	
True	16744448	J22	Sample 238	1	0.93	0.79	
True	16744448	J23	Sample 239	1	0.82	0.67	
True	16744448	J24	Sample 240	1	0.8	0.65	
True	16744448	K1	Sample 241	1	0.94	0.82	
True	16744448	K2	Sample 242	1	0.93	0.81	
True	16744448	K3	Sample 243	1	0.91	0.78	
True	16744448	K4	Sample 244	1	0.89	0.76	
True	16744448	K5	Sample 245	1	0.92	0.78	
True	16744448	K6	Sample 246	1	0.89	0.76	
True	16744448	K7	Sample 247	1	0.92	0.78	
True	16744448	K8	Sample 248	1	0.93	0.81	
True	16744448	K9	Sample 249	1	0.94	0.83	
True	16744448	K10	Sample 250	1	0.89	0.76	
True	16744448	K11	Sample 251	1	0.92	0.8	
True	16744448	K12	Sample 252	1	0.91	0.78	
True	16744448	K13	Sample 253	1	0.92	0.79	
True	16744448	K14	Sample 254	1	0.9	0.78	
True	16744448	K15	Sample 255	1	0.95	0.82	
True	16744448	K16	Sample 256	1	0.96	0.85	
True	16744448	K17	Sample 257	1	0.94	0.81	
True	16744448	K18	Sample 258	1	0.94	0.82	
True	16744448	K19	Sample 259	1	0.96	0.83	
True	16744448	K20	Sample 260	1	0.9	0.76	
True	16744448	K21	Sample 261	1	0.93	0.8	
True	16744448	K22	Sample 262	1	0.97	0.86	
True	16744448	K23	Sample 263	1	0.96	0.85	
True	16744448	K24	Sample 264	1	0.97	0.86	
True	16744448	L1	Sample 265	1	0.96	0.81	
True	16744448	L2	Sample 266	1	0.98	0.82	
True	16744448	L3	Sample 267	1	0.99	0.8	
True	16744448	L4	Sample 268	1	0.99	0.81	
True	16744448	L5	Sample 269	1	0.98	0.78	
True	16744448	L6	Sample 270	1	0.99	0.79	
True	16744448	L7	Sample 271	1	0.99	0.79	
True	16744448	L8	Sample 272	1	0.97	0.76	
True	16744448	L9	Sample 273	1	0.93	0.7	
True	16744448	L10	Sample 274	1	0.99	0.79	
True	16744448	L11	Sample 275	1	0.96	0.74	
True	16744448	L12	Sample 276	1	0.93	0.7	
True	16744448	L13	Sample 277	1	0.94	0.71	
True	16744448	L14	Sample 278	1	0.97	0.74	
True	16744448	L15	Sample 279	1	0.92	0.68	
True	16744448	L16	Sample 280	1	0.99	0.79	
True	16744448	L17	Sample 281	1	0.96	0.73	
True	16744448	L18	Sample 282	1	0.98	0.77	
True	16744448	L19	Sample 283	1	0.98	0.76	
True	16744448	L20	Sample 284	1	0.99	0.78	
True	16744448	L21	Sample 285	1	0.98	0.76	
True	16744448	L22	Sample 286	1	0.98	0.79	
True	16744448	L23	Sample 287	1	0.99	0.8	
True	16744448	L24	Sample 288	1	0.94	0.79	
True	151	M1	Sample 289	Unknown	0.34	0.14	
True	151	M2	Sample 290	Unknown	0.52	0.09	
True	16711935	M3	Sample 291	4	0.7	0.26	
True	151	M4	Sample 292	Unknown	0.56	0.1	
True	151	M5	Sample 293	Unknown	0.54	0.06	
True	151	M6	Sample 294	Unknown	0.55	0.08	
True	151	M7	Sample 295	Unknown	0.56	0.14	
True	151	M8	Sample 296	Unknown	0.63	0.24	
True	151	M9	Sample 297	Unknown	0.53	0.1	
True	8421504	M10	Sample 298	5	1	0.82	
True	151	M11	Sample 299	Unknown	0.66	0.31	
True	255	M12	Sample 300	2	0.9	0.28	
True	151	M13	Sample 301	Unknown	0.51	0	
True	16711935	M14	Sample 302	4	1	0.39	
True	151	M15	Sample 303	Unknown	0.51	0.03	
True	255	M16	Sample 304	2	0.9	0.3	
True	255	M17	Sample 305	2	0.93	0.37	
True	255	M18	Sample 306	2	0.86	0.37	
True	151	M19	Sample 307	Unknown	0.56	0.14	
True	255	M20	Sample 308	2	0.95	0.39	
True	8421504	M21	Sample 309	5	0.97	0.82	
True	255	M22	Sample 310	2	0.88	0.35	
True	255	M23	Sample 311	2	0.88	0.3	
True	151	M24	Sample 312	Unknown	0.49	0.01	
True	16744448	N1	Sample 313	1	0.75	0.62	
True	16744448	N2	Sample 314	1	0.81	0.65	
True	16744448	N3	Sample 315	1	0.94	0.73	
True	16744448	N4	Sample 316	1	0.96	0.78	
True	16744448	N5	Sample 317	1	0.91	0.74	
True	16744448	N6	Sample 318	1	0.94	0.77	
True	16744448	N7	Sample 319	1	0.95	0.78	
True	16744448	N8	Sample 320	1	0.96	0.78	
True	16744448	N9	Sample 321	1	0.83	0.65	
True	255	N10	Sample 322	2	0.94	0.28	
True	255	N11	Sample 323	2	0.8	0.22	
True	16744448	N12	Sample 324	1	0.96	0.76	
True	16744448	N13	Sample 325	1	0.9	0.73	
True	16744448	N14	Sample 326	1	0.95	0.72	
True	16744448	N15	Sample 327	1	0.91	0.74	
True	151	N16	Sample 328	Unknown	0.84	0.07	
True	16744448	N17	Sample 329	1	0.96	0.77	
True	16744448	N18	Sample 330	1	0.89	0.7	
True	16744448	N19	Sample 331	1	0.93	0.73	
True	16744448	N20	Sample 332	1	0.97	0.76	
True	16744448	N21	Sample 333	1	0.95	0.76	
True	16744448	N22	Sample 334	1	0.92	0.71	
True	16744448	N23	Sample 335	1	0.93	0.73	
True	16744448	N24	Sample 336	1	0.96	0.75	
True	16744448	O1	Sample 337	1	0.91	0.87	
True	3200768	O2	Sample 338	3	0.95	0.48	
True	3200768	O3	Sample 339	3	0.89	0.56	
True	3200768	O4	Sample 340	3	0.83	0.4	
True	3200768	O5	Sample 341	3	0.93	0.55	
True	151	O6	Sample 342	Unknown	0.63	0.04	
True	3200768	O7	Sample 343	3	1	0.53	
True	3200768	O8	Sample 344	3	0.91	0.57	
True	3200768	O9	Sample 345	3	0.86	0.41	
True	3200768	O10	Sample 346	3	0.87	0.58	
True	3200768	O11	Sample 347	3	0.79	0.59	
True	3200768	O12	Sample 348	3	0.78	0.3	
True	3200768	O13	Sample 349	3	0.92	0.5	
True	3200768	O14	Sample 350	3	0.72	0.53	
True	3200768	O15	Sample 351	3	0.93	0.46	
True	151	O16	Sample 352	Unknown	0.49	0.04	
True	3200768	O17	Sample 353	3	0.79	0.57	
True	151	O18	Sample 354	Unknown	0.48	0.13	
True	3200768	O19	Sample 355	3	0.99	0.58	
True	3200768	O20	Sample 356	3	0.76	0.28	
True	3200768	O21	Sample 357	3	0.92	0.55	
True	3200768	O22	Sample 358	3	0.92	0.46	
True	3200768	O23	Sample 359	3	0.93	0.46	
True	3200768	O24	Sample 360	3	0.86	0.39	
True	255	P1	Sample 361	2	0.94	0.23	
True	255	P2	Sample 362	2	0.9	0.37	
True	255	P3	Sample 363	2	0.98	0.37	
True	16776975	P4	Sample 364	Negative	1	1	
True	16744448	P5	Sample 365	1	0.75	0.3	
True	255	P6	Sample 366	2	0.98	0.61	
True	255	P7	Sample 367	2	0.96	0.56	
True	255	P8	Sample 368	2	0.95	0.57	
True	255	P9	Sample 369	2	1	0.39	
True	255	P10	Sample 370	2	0.97	0.58	
True	255	P11	Sample 371	2	0.97	0.5	
True	255	P12	Sample 372	2	0.97	0.36	
True	255	P13	Sample 373	2	0.95	0.57	
True	255	P14	Sample 374	2	0.94	0.46	
True	1234938	P15	Sample 375	6	1	0.41	
True	16744448	P16	Sample 376	1	0.78	0.27	
True	16776975	P17	Sample 377	Negative	1	1	
True	255	P18	Sample 378	2	0.94	0.48	
True	255	P19	Sample 379	2	0.97	0.48	
True	16776975	P20	Sample 380	Negative	1	1	
True	16776975	P21	Sample 381	Negative	1	1	
True	255	P22	Sample 382	2	0.98	0.4	
True	16776975	P23	Sample 383	Negative	1	1	
True	16776975	P24	Sample 384	Negative	1	1	
