Experiment: JA_2021-01-01-pSRO9-mCh-tPIR1_mod-n2  Selected Filter: SYBR Green I / HRM Dye (483-533)
Include	Color	Pos	Name	Group	Score	Res	Status
True	16744448	C8	Sample 56	1	0.94	0.86	
True	16744448	C9	Sample 57	1	0.94	0.85	
True	16744448	C10	Sample 58	1	0.93	0.85	
True	16744448	C11	Sample 59	1	0.95	0.85	
True	16744448	C12	Sample 60	1	0.96	0.86	
True	16744448	C13	Sample 61	1	0.96	0.85	
True	16744448	C14	Sample 62	1	0.95	0.85	
True	16744448	C15	Sample 63	1	0.95	0.86	
True	16744448	C16	Sample 64	1	0.95	0.87	
True	16744448	C17	Sample 65	1	0.96	0.87	
True	16744448	C18	Sample 66	1	0.96	0.87	
True	16744448	C19	Sample 67	1	0.94	0.87	
True	16744448	C20	Sample 68	1	0.96	0.87	
True	16744448	C21	Sample 69	1	0.96	0.88	
True	16744448	C22	Sample 70	1	0.95	0.88	
True	16744448	C23	Sample 71	1	0.94	0.87	
True	16744448	C24	Sample 72	1	0.87	0.83	
True	16744448	D1	Sample 73	1	0.96	0.79	
True	16744448	D2	Sample 74	1	0.99	0.81	
True	16744448	D3	Sample 75	1	0.98	0.81	
True	16744448	D4	Sample 76	1	0.98	0.8	
True	16744448	D5	Sample 77	1	0.98	0.81	
True	16744448	D6	Sample 78	1	0.98	0.83	
True	16744448	D7	Sample 79	1	0.98	0.85	
True	16744448	D8	Sample 80	1	0.96	0.79	
True	16744448	D9	Sample 81	1	0.98	0.8	
True	16744448	D10	Sample 82	1	0.98	0.83	
True	16744448	D11	Sample 83	1	0.99	0.83	
True	16744448	D12	Sample 84	1	0.99	0.82	
True	16744448	D13	Sample 85	1	0.98	0.78	
True	16744448	D14	Sample 86	1	0.97	0.83	
True	16744448	D15	Sample 87	1	0.97	0.82	
True	16744448	D16	Sample 88	1	0.98	0.84	
True	16744448	D17	Sample 89	1	0.99	0.82	
True	16744448	D18	Sample 90	1	0.99	0.81	
True	16744448	D19	Sample 91	1	0.99	0.81	
True	16744448	D20	Sample 92	1	0.99	0.85	
True	16744448	D21	Sample 93	1	0.99	0.87	
True	16744448	D22	Sample 94	1	0.98	0.82	
True	16744448	D23	Sample 95	1	0.97	0.87	
True	16744448	D24	Sample 96	1	0.94	0.87	
True	3200768	E1	Sample 97	3	0.98	0.95	
True	3200768	E2	Sample 98	3	0.98	0.95	
True	3200768	E3	Sample 99	3	0.98	0.95	
True	3200768	E4	Sample 100	3	0.99	0.95	
True	3200768	E5	Sample 101	3	0.98	0.95	
True	3200768	E6	Sample 102	3	0.98	0.94	
True	3200768	E7	Sample 103	3	0.98	0.95	
True	3200768	E8	Sample 104	3	0.99	0.96	
True	3200768	E9	Sample 105	3	0.97	0.94	
True	3200768	E10	Sample 106	3	0.98	0.94	
True	3200768	E11	Sample 107	3	0.98	0.94	
True	3200768	E12	Sample 108	3	0.98	0.94	
True	3200768	E13	Sample 109	3	0.97	0.93	
True	3200768	E14	Sample 110	3	0.98	0.94	
True	3200768	E15	Sample 111	3	0.99	0.95	
True	3200768	E16	Sample 112	3	0.99	0.95	
True	3200768	E17	Sample 113	3	0.99	0.96	
True	3200768	E18	Sample 114	3	0.99	0.95	
True	3200768	E19	Sample 115	3	0.99	0.96	
True	3200768	E20	Sample 116	3	0.97	0.94	
True	3200768	E21	Sample 117	3	0.98	0.95	
True	3200768	E22	Sample 118	3	0.98	0.95	
True	3200768	E23	Sample 119	3	0.89	0.87	
True	3200768	E24	Sample 120	3	0.96	0.94	
True	255	F1	Sample 121	2	0.95	0.91	
True	255	F2	Sample 122	2	0.98	0.95	
True	255	F3	Sample 123	2	0.99	0.95	
True	255	F4	Sample 124	2	0.99	0.96	
True	255	F5	Sample 125	2	0.99	0.96	
True	255	F6	Sample 126	2	0.99	0.95	
True	255	F7	Sample 127	2	0.98	0.94	
True	255	F8	Sample 128	2	0.98	0.95	
True	255	F9	Sample 129	2	0.99	0.95	
True	255	F10	Sample 130	2	0.99	0.96	
True	255	F11	Sample 131	2	0.99	0.95	
True	255	F12	Sample 132	2	0.99	0.95	
True	255	F13	Sample 133	2	0.98	0.95	
True	255	F14	Sample 134	2	0.99	0.96	
True	255	F15	Sample 135	2	0.99	0.95	
True	255	F16	Sample 136	2	0.99	0.94	
True	255	F17	Sample 137	2	0.99	0.95	
True	255	F18	Sample 138	2	0.99	0.94	
True	255	F19	Sample 139	2	0.98	0.92	
True	255	F20	Sample 140	2	0.99	0.95	
True	255	F21	Sample 141	2	0.97	0.91	
True	255	F22	Sample 142	2	0.98	0.93	
True	255	F23	Sample 143	2	0.97	0.91	
True	255	F24	Sample 144	2	0.97	0.91	
True	16744448	G1	Sample 145	1	0.93	0.85	
True	16744448	G2	Sample 146	1	0.97	0.87	
True	16744448	G3	Sample 147	1	0.94	0.86	
True	16744448	G4	Sample 148	1	0.97	0.87	
True	16744448	G5	Sample 149	1	0.95	0.87	
True	16744448	G6	Sample 150	1	0.97	0.87	
True	16744448	G7	Sample 151	1	0.95	0.86	
True	16744448	G8	Sample 152	1	0.94	0.86	
True	16744448	G9	Sample 153	1	0.93	0.86	
True	16744448	G10	Sample 154	1	0.96	0.88	
True	16744448	G11	Sample 155	1	0.94	0.87	
True	16744448	G12	Sample 156	1	0.96	0.86	
True	16744448	G13	Sample 157	1	0.96	0.86	
True	16744448	G14	Sample 158	1	0.95	0.85	
True	16744448	G15	Sample 159	1	0.95	0.86	
True	16744448	G16	Sample 160	1	0.96	0.87	
True	16744448	G17	Sample 161	1	0.97	0.88	
True	16744448	G18	Sample 162	1	0.97	0.87	
True	16744448	G19	Sample 163	1	0.96	0.88	
True	16744448	G20	Sample 164	1	0.97	0.88	
True	16744448	G21	Sample 165	1	0.96	0.88	
True	16744448	G22	Sample 166	1	0.97	0.88	
True	16744448	G23	Sample 167	1	0.84	0.81	
True	16744448	G24	Sample 168	1	0.93	0.87	
True	16744448	H1	Sample 169	1	0.99	0.86	
True	16744448	H2	Sample 170	1	0.99	0.83	
True	16744448	H3	Sample 171	1	0.99	0.82	
True	16744448	H4	Sample 172	1	0.99	0.84	
True	16744448	H5	Sample 173	1	0.99	0.85	
True	16744448	H6	Sample 174	1	1	0.85	
True	16744448	H7	Sample 175	1	0.99	0.85	
True	16744448	H8	Sample 176	1	0.99	0.87	
True	16744448	H9	Sample 177	1	0.98	0.8	
True	16744448	H10	Sample 178	1	0.98	0.79	
True	16744448	H11	Sample 179	1	0.96	0.75	
True	16744448	H12	Sample 180	1	0.97	0.8	
True	16744448	H13	Sample 181	1	0.99	0.86	
True	16744448	H14	Sample 182	1	0.96	0.74	
True	16744448	H15	Sample 183	1	0.96	0.73	
True	16744448	H16	Sample 184	1	0.98	0.77	
True	16744448	H17	Sample 185	1	0.99	0.84	
True	16744448	H18	Sample 186	1	0.98	0.81	
True	16744448	H19	Sample 187	1	0.97	0.81	
True	16744448	H20	Sample 188	1	0.97	0.84	
True	16744448	H21	Sample 189	1	0.98	0.85	
True	16744448	H22	Sample 190	1	0.98	0.84	
True	16744448	H23	Sample 191	1	0.97	0.86	
True	16744448	H24	Sample 192	1	0.96	0.79	
True	3200768	I1	Sample 193	3	0.97	0.93	
True	3200768	I2	Sample 194	3	0.99	0.96	
True	3200768	I3	Sample 195	3	0.99	0.96	
True	3200768	I4	Sample 196	3	0.99	0.96	
True	3200768	I5	Sample 197	3	0.98	0.95	
True	3200768	I6	Sample 198	3	1	0.96	
True	3200768	I7	Sample 199	3	0.99	0.96	
True	3200768	I8	Sample 200	3	0.99	0.96	
True	3200768	I9	Sample 201	3	0.96	0.92	
True	3200768	I10	Sample 202	3	0.99	0.95	
True	3200768	I11	Sample 203	3	0.96	0.93	
True	3200768	I12	Sample 204	3	0.96	0.93	
True	3200768	I13	Sample 205	3	0.97	0.93	
True	3200768	I14	Sample 206	3	0.98	0.95	
True	3200768	I15	Sample 207	3	0.97	0.93	
True	3200768	I16	Sample 208	3	0.99	0.96	
True	3200768	I17	Sample 209	3	0.99	0.96	
True	3200768	I18	Sample 210	3	0.98	0.95	
True	3200768	I19	Sample 211	3	0.98	0.96	
True	3200768	I20	Sample 212	3	0.98	0.95	
True	3200768	I21	Sample 213	3	0.98	0.96	
True	3200768	I22	Sample 214	3	0.99	0.96	
True	3200768	I23	Sample 215	3	0.94	0.92	
True	3200768	I24	Sample 216	3	0.97	0.94	
True	255	J1	Sample 217	2	0.99	0.95	
True	255	J2	Sample 218	2	0.99	0.95	
True	255	J3	Sample 219	2	0.99	0.95	
True	255	J4	Sample 220	2	0.99	0.95	
True	255	J5	Sample 221	2	0.99	0.95	
True	255	J6	Sample 222	2	1	0.96	
True	255	J7	Sample 223	2	0.98	0.94	
True	255	J8	Sample 224	2	0.98	0.94	
True	255	J9	Sample 225	2	0.98	0.94	
True	255	J10	Sample 226	2	0.99	0.95	
True	255	J11	Sample 227	2	0.99	0.95	
True	255	J12	Sample 228	2	0.98	0.91	
True	255	J13	Sample 229	2	0.97	0.93	
True	255	J14	Sample 230	2	0.97	0.94	
True	255	J15	Sample 231	2	0.99	0.95	
True	255	J16	Sample 232	2	0.98	0.94	
True	255	J17	Sample 233	2	0.99	0.94	
True	255	J18	Sample 234	2	0.98	0.93	
True	255	J19	Sample 235	2	0.98	0.92	
True	255	J20	Sample 236	2	0.97	0.92	
True	255	J21	Sample 237	2	0.97	0.92	
True	255	J22	Sample 238	2	0.98	0.92	
True	255	J23	Sample 239	2	0.96	0.9	
True	255	J24	Sample 240	2	0.95	0.9	
True	16744448	K1	Sample 241	1	0.95	0.88	
True	16744448	K2	Sample 242	1	0.96	0.87	
True	16744448	K3	Sample 243	1	0.95	0.86	
True	16744448	K4	Sample 244	1	0.94	0.86	
True	16744448	K5	Sample 245	1	0.95	0.86	
True	16744448	K6	Sample 246	1	0.96	0.87	
True	16744448	K7	Sample 247	1	0.94	0.86	
True	16744448	K8	Sample 248	1	0.93	0.86	
True	16744448	K9	Sample 249	1	0.95	0.85	
True	16744448	K10	Sample 250	1	0.94	0.86	
True	16744448	K11	Sample 251	1	0.96	0.87	
True	16744448	K12	Sample 252	1	0.96	0.88	
True	16744448	K13	Sample 253	1	0.96	0.86	
True	16744448	K14	Sample 254	1	0.94	0.86	
True	16744448	K15	Sample 255	1	0.95	0.86	
True	16744448	K16	Sample 256	1	0.95	0.88	
True	16744448	K17	Sample 257	1	0.97	0.87	
True	16744448	K18	Sample 258	1	0.97	0.87	
True	16744448	K19	Sample 259	1	0.95	0.84	
True	16744448	K20	Sample 260	1	0.95	0.88	
True	16744448	K21	Sample 261	1	0.96	0.88	
True	16744448	K22	Sample 262	1	0.97	0.88	
True	16744448	K23	Sample 263	1	0.92	0.87	
True	16744448	K24	Sample 264	1	0.96	0.89	
True	16744448	L1	Sample 265	1	0.94	0.76	
True	16744448	L2	Sample 266	1	0.98	0.79	
True	16744448	L3	Sample 267	1	0.99	0.82	
True	16744448	L4	Sample 268	1	0.99	0.83	
True	16744448	L5	Sample 269	1	0.99	0.85	
True	16744448	L6	Sample 270	1	0.99	0.83	
True	16744448	L7	Sample 271	1	0.99	0.83	
True	16744448	L8	Sample 272	1	0.99	0.85	
True	16744448	L9	Sample 273	1	0.99	0.84	
True	16744448	L10	Sample 274	1	0.99	0.81	
True	16744448	L11	Sample 275	1	0.99	0.88	
True	16744448	L12	Sample 276	1	0.97	0.8	
True	16744448	L13	Sample 277	1	0.96	0.76	
True	16744448	L14	Sample 278	1	0.98	0.82	
True	16744448	L15	Sample 279	1	0.99	0.82	
True	16744448	L16	Sample 280	1	0.99	0.83	
True	16744448	L17	Sample 281	1	0.99	0.81	
True	16744448	L18	Sample 282	1	0.99	0.8	
True	16744448	L19	Sample 283	1	0.99	0.84	
True	16744448	L20	Sample 284	1	0.99	0.84	
True	16744448	L21	Sample 285	1	0.99	0.84	
True	16744448	L22	Sample 286	1	0.98	0.81	
True	16744448	L23	Sample 287	1	0.98	0.86	
True	16744448	L24	Sample 288	1	0.99	0.86	
True	151	M1	Sample 289	Unknown	0.53	0.46	
True	3200768	M2	Sample 290	3	0.87	0.81	
True	16711935	M3	Sample 291	4	0.97	0.96	
True	16711935	M4	Sample 292	4	0.98	0.98	
True	3200768	M5	Sample 293	3	0.89	0.84	
True	151	M6	Sample 294	Unknown	0.54	0.45	
True	16711935	M7	Sample 295	4	0.99	0.98	
True	3200768	M8	Sample 296	3	0.74	0.69	
True	151	M9	Sample 297	Unknown	0.61	0.54	
True	151	M10	Sample 298	Unknown	0.66	0.6	
True	16711935	M11	Sample 299	4	0.97	0.95	
True	16711935	M12	Sample 300	4	0.98	0.96	
True	16711935	M13	Sample 301	4	0.96	0.93	
True	3200768	M14	Sample 302	3	0.9	0.84	
True	16711935	M15	Sample 303	4	0.96	0.94	
True	151	M16	Sample 304	Unknown	0.48	0.35	
True	3200768	M17	Sample 305	3	0.79	0.74	
True	3200768	M18	Sample 306	3	0.87	0.82	
True	151	M19	Sample 307	Unknown	0.68	0.63	
True	3200768	M20	Sample 308	3	0.74	0.69	
True	3200768	M21	Sample 309	3	0.79	0.74	
True	3200768	M22	Sample 310	3	0.78	0.73	
True	16711935	M23	Sample 311	4	0.97	0.96	
True	151	M24	Sample 312	Unknown	0.68	0.64	
True	255	N1	Sample 313	2	0.84	0.76	
True	255	N2	Sample 314	2	0.95	0.88	
True	255	N3	Sample 315	2	0.93	0.85	
True	16711935	N4	Sample 316	4	0.99	0.98	
True	255	N5	Sample 317	2	0.93	0.85	
True	255	N6	Sample 318	2	0.78	0.6	
True	16711935	N7	Sample 319	4	0.98	0.98	
True	255	N8	Sample 320	2	0.94	0.86	
True	255	N9	Sample 321	2	0.93	0.85	
True	255	N10	Sample 322	2	0.9	0.8	
True	255	N11	Sample 323	2	0.87	0.77	
True	16711935	N12	Sample 324	4	0.99	0.98	
True	16711935	N13	Sample 325	4	0.98	0.97	
True	255	N14	Sample 326	2	0.82	0.74	
True	16711935	N15	Sample 327	4	0.99	0.98	
True	255	N16	Sample 328	2	0.83	0.69	
True	255	N17	Sample 329	2	0.91	0.83	
True	255	N18	Sample 330	2	0.95	0.88	
True	255	N19	Sample 331	2	0.89	0.79	
True	255	N20	Sample 332	2	0.93	0.85	
True	255	N21	Sample 333	2	0.94	0.87	
True	255	N22	Sample 334	2	0.82	0.67	
True	255	N23	Sample 335	2	0.87	0.76	
True	255	N24	Sample 336	2	0.74	0.59	
True	16711935	O1	Sample 337	4	0.99	0.97	
True	16744448	O2	Sample 338	1	0.91	0.65	
True	16711935	O3	Sample 339	4	0.99	0.97	
True	16711935	O4	Sample 340	4	0.98	0.98	
True	16711935	O5	Sample 341	4	1	0.99	
True	16711935	O6	Sample 342	4	0.96	0.94	
True	16711935	O7	Sample 343	4	0.99	0.98	
True	16711935	O8	Sample 344	4	0.99	0.98	
True	16744448	O9	Sample 345	1	0.71	0.21	
True	16744448	O10	Sample 346	1	0.79	0.39	
True	16711935	O11	Sample 347	4	0.98	0.97	
True	16711935	O12	Sample 348	4	0.99	0.98	
True	16711935	O13	Sample 349	4	0.99	0.98	
True	16744448	O14	Sample 350	1	0.92	0.71	
True	151	O15	Sample 351	Unknown	0.67	0.13	
True	16744448	O16	Sample 352	1	0.83	0.5	
True	16744448	O17	Sample 353	1	0.87	0.59	
True	16744448	O18	Sample 354	1	0.95	0.76	
True	16744448	O19	Sample 355	1	0.7	0.2	
True	151	O20	Sample 356	Unknown	0.66	0.18	
True	16744448	O21	Sample 357	1	0.93	0.69	
True	16744448	O22	Sample 358	1	0.83	0.48	
True	16711935	O23	Sample 359	4	0.99	0.98	
True	151	O24	Sample 360	Unknown	0.66	0.18	
True	16711935	P1	Sample 361	4	0.99	0.98	
True	16744448	P2	Sample 362	1	0.78	0.5	
True	16711935	P3	Sample 363	4	0.97	0.96	
True	16711935	P4	Sample 364	4	0.99	0.98	
True	16776975	P5	Sample 365	Negative	1	1	
True	151	P6	Sample 366	Unknown	0.64	0.27	
True	16776975	P7	Sample 367	Negative	1	1	
True	16744448	P8	Sample 368	1	0.73	0.42	
True	151	P9	Sample 369	Unknown	0.65	0.18	
True	151	P10	Sample 370	Unknown	0.57	0.07	
True	16711935	P11	Sample 371	4	0.96	0.94	
True	16711935	P12	Sample 372	4	0.96	0.95	
True	16711935	P13	Sample 373	4	0.94	0.94	
True	8421504	P14	Sample 374	5	1	0.85	
True	16711935	P15	Sample 375	4	0.82	0.82	
True	16776975	P16	Sample 376	Negative	1	1	
True	8421504	P17	Sample 377	5	0.99	0.86	
True	16744448	P18	Sample 378	1	0.83	0.54	
True	16711935	P19	Sample 379	4	0.99	0.98	
True	151	P20	Sample 380	Unknown	0.64	0.26	
True	151	P21	Sample 381	Unknown	0.57	0.09	
True	151	P22	Sample 382	Unknown	0.65	0.19	
True	151	P23	Sample 383	Unknown	0.63	0.22	
True	151	P24	Sample 384	Unknown	0.62	0.16	
