Experiment: JA_2020-07-31-pTSA1-mCh-tTSA1_mod-n1  Selected Filter: SYBR Green I / HRM Dye (483-533)
Include	Color	Pos	Name	Group	Score	Res	Status
True	16744448	D16	Sample 88	1	0.97	0.64	
True	16744448	D17	Sample 89	1	0.97	0.65	
True	16744448	D18	Sample 90	1	0.96	0.61	
True	16744448	D19	Sample 91	1	0.97	0.63	
True	16744448	D20	Sample 92	1	0.96	0.62	
True	16744448	D21	Sample 93	1	0.96	0.65	
True	16744448	D22	Sample 94	1	0.94	0.53	
True	16744448	D23	Sample 95	1	0.97	0.71	
True	16744448	D24	Sample 96	1	0.97	0.63	
True	3200768	E1	Sample 97	3	0.9	0.88	
True	3200768	E2	Sample 98	3	0.97	0.93	
True	3200768	E3	Sample 99	3	0.97	0.92	
True	3200768	E4	Sample 100	3	0.98	0.93	
True	3200768	E5	Sample 101	3	0.98	0.93	
True	3200768	E6	Sample 102	3	0.98	0.92	
True	3200768	E7	Sample 103	3	0.98	0.93	
True	3200768	E8	Sample 104	3	0.98	0.92	
True	3200768	E9	Sample 105	3	0.97	0.92	
True	3200768	E10	Sample 106	3	0.99	0.93	
True	3200768	E11	Sample 107	3	0.97	0.92	
True	3200768	E12	Sample 108	3	0.98	0.92	
True	3200768	E13	Sample 109	3	0.97	0.92	
True	3200768	E14	Sample 110	3	0.98	0.93	
True	3200768	E15	Sample 111	3	0.99	0.94	
True	3200768	E16	Sample 112	3	0.97	0.93	
True	3200768	E17	Sample 113	3	0.98	0.94	
True	3200768	E18	Sample 114	3	0.98	0.94	
True	3200768	E19	Sample 115	3	0.99	0.93	
True	3200768	E20	Sample 116	3	0.98	0.93	
True	3200768	E21	Sample 117	3	0.99	0.94	
True	3200768	E22	Sample 118	3	0.82	0.78	
True	3200768	E23	Sample 119	3	0.78	0.73	
True	151	E24	Sample 120	Unknown	0.65	0.53	
True	255	F1	Sample 121	2	0.95	0.92	
True	255	F2	Sample 122	2	0.98	0.96	
True	255	F3	Sample 123	2	0.99	0.97	
True	255	F4	Sample 124	2	0.98	0.97	
True	255	F5	Sample 125	2	0.98	0.97	
True	255	F6	Sample 126	2	0.97	0.96	
True	255	F7	Sample 127	2	0.98	0.97	
True	255	F8	Sample 128	2	0.98	0.96	
True	255	F9	Sample 129	2	0.98	0.97	
True	255	F10	Sample 130	2	0.98	0.96	
True	255	F11	Sample 131	2	0.99	0.97	
True	255	F12	Sample 132	2	0.99	0.97	
True	255	F13	Sample 133	2	0.98	0.97	
True	255	F14	Sample 134	2	0.99	0.98	
True	255	F15	Sample 135	2	0.99	0.97	
True	255	F16	Sample 136	2	0.99	0.97	
True	255	F17	Sample 137	2	0.99	0.97	
True	255	F18	Sample 138	2	0.98	0.95	
True	255	F19	Sample 139	2	0.99	0.97	
True	255	F20	Sample 140	2	0.99	0.97	
True	255	F21	Sample 141	2	0.98	0.95	
True	255	F22	Sample 142	2	0.97	0.95	
True	255	F23	Sample 143	2	0.96	0.93	
True	255	F24	Sample 144	2	0.97	0.94	
True	16744448	G1	Sample 145	1	0.91	0.78	
True	16744448	G2	Sample 146	1	0.99	0.71	
True	16744448	G3	Sample 147	1	0.98	0.76	
True	16744448	G4	Sample 148	1	0.99	0.75	
True	16744448	G5	Sample 149	1	0.97	0.79	
True	16744448	G6	Sample 150	1	0.99	0.76	
True	16744448	G7	Sample 151	1	0.98	0.74	
True	16744448	G8	Sample 152	1	0.97	0.78	
True	16744448	G9	Sample 153	1	0.95	0.79	
True	16744448	G10	Sample 154	1	0.97	0.76	
True	16744448	G11	Sample 155	1	0.97	0.76	
True	16744448	G12	Sample 156	1	0.96	0.76	
True	16744448	G13	Sample 157	1	0.98	0.76	
True	16744448	G14	Sample 158	1	0.94	0.6	
True	16744448	G15	Sample 159	1	0.97	0.77	
True	16744448	G16	Sample 160	1	0.99	0.76	
True	16744448	G17	Sample 161	1	0.98	0.78	
True	16744448	G18	Sample 162	1	0.97	0.79	
True	16744448	G19	Sample 163	1	0.98	0.76	
True	16744448	G20	Sample 164	1	0.99	0.76	
True	16744448	G21	Sample 165	1	0.99	0.76	
True	16744448	G22	Sample 166	1	0.99	0.75	
True	16744448	G23	Sample 167	1	0.95	0.78	
True	16744448	G24	Sample 168	1	0.95	0.77	
True	16744448	H1	Sample 169	1	0.98	0.64	
True	16744448	H2	Sample 170	1	0.95	0.55	
True	16744448	H3	Sample 171	1	0.95	0.55	
True	16744448	H4	Sample 172	1	0.97	0.62	
True	16744448	H5	Sample 173	1	0.97	0.68	
True	16744448	H6	Sample 174	1	0.96	0.57	
True	16744448	H7	Sample 175	1	0.96	0.61	
True	16744448	H8	Sample 176	1	0.96	0.65	
True	16744448	H9	Sample 177	1	0.96	0.61	
True	16744448	H10	Sample 178	1	0.97	0.6	
True	16744448	H11	Sample 179	1	0.95	0.58	
True	16744448	H12	Sample 180	1	0.96	0.65	
True	16744448	H13	Sample 181	1	0.94	0.56	
True	16744448	H14	Sample 182	1	0.91	0.44	
True	16744448	H15	Sample 183	1	0.93	0.5	
True	16744448	H16	Sample 184	1	0.97	0.65	
True	16744448	H17	Sample 185	1	0.92	0.53	
True	16744448	H18	Sample 186	1	0.97	0.63	
True	16744448	H19	Sample 187	1	0.97	0.61	
True	16744448	H20	Sample 188	1	0.96	0.63	
True	16744448	H21	Sample 189	1	0.96	0.59	
True	16744448	H22	Sample 190	1	0.97	0.64	
True	16744448	H23	Sample 191	1	0.97	0.65	
True	16744448	H24	Sample 192	1	0.98	0.66	
True	3200768	I1	Sample 193	3	0.95	0.92	
True	3200768	I2	Sample 194	3	0.98	0.93	
True	3200768	I3	Sample 195	3	0.99	0.94	
True	3200768	I4	Sample 196	3	0.99	0.94	
True	3200768	I5	Sample 197	3	0.98	0.94	
True	3200768	I6	Sample 198	3	0.97	0.93	
True	3200768	I7	Sample 199	3	0.99	0.93	
True	3200768	I8	Sample 200	3	0.96	0.92	
True	3200768	I9	Sample 201	3	0.95	0.92	
True	3200768	I10	Sample 202	3	0.99	0.93	
True	3200768	I11	Sample 203	3	0.97	0.93	
True	3200768	I12	Sample 204	3	0.97	0.9	
True	3200768	I13	Sample 205	3	1	0.94	
True	3200768	I14	Sample 206	3	0.99	0.93	
True	3200768	I15	Sample 207	3	0.98	0.92	
True	3200768	I16	Sample 208	3	0.98	0.93	
True	3200768	I17	Sample 209	3	0.98	0.94	
True	3200768	I18	Sample 210	3	0.99	0.94	
True	3200768	I19	Sample 211	3	0.98	0.93	
True	3200768	I20	Sample 212	3	0.98	0.93	
True	3200768	I21	Sample 213	3	0.97	0.93	
True	3200768	I22	Sample 214	3	0.83	0.77	
True	151	I23	Sample 215	Unknown	0.51	0.35	
True	151	I24	Sample 216	Unknown	0.61	0.51	
True	255	J1	Sample 217	2	0.96	0.93	
True	255	J2	Sample 218	2	0.99	0.97	
True	255	J3	Sample 219	2	0.99	0.97	
True	255	J4	Sample 220	2	1	0.98	
True	255	J5	Sample 221	2	0.99	0.97	
True	255	J6	Sample 222	2	0.99	0.97	
True	255	J7	Sample 223	2	0.99	0.97	
True	255	J8	Sample 224	2	0.98	0.96	
True	255	J9	Sample 225	2	0.99	0.97	
True	255	J10	Sample 226	2	0.99	0.97	
True	255	J11	Sample 227	2	0.98	0.96	
True	255	J12	Sample 228	2	0.99	0.97	
True	255	J13	Sample 229	2	0.98	0.96	
True	255	J14	Sample 230	2	0.98	0.96	
True	255	J15	Sample 231	2	0.99	0.97	
True	255	J16	Sample 232	2	0.99	0.97	
True	255	J17	Sample 233	2	0.99	0.97	
True	255	J18	Sample 234	2	0.94	0.9	
True	255	J19	Sample 235	2	0.99	0.97	
True	255	J20	Sample 236	2	0.98	0.96	
True	255	J21	Sample 237	2	0.98	0.96	
True	255	J22	Sample 238	2	0.99	0.96	
True	255	J23	Sample 239	2	0.98	0.97	
True	255	J24	Sample 240	2	0.97	0.94	
True	16744448	K1	Sample 241	1	0.95	0.75	
True	16744448	K2	Sample 242	1	0.99	0.76	
True	16744448	K3	Sample 243	1	0.99	0.76	
True	16744448	K4	Sample 244	1	0.97	0.77	
True	16744448	K5	Sample 245	1	0.99	0.73	
True	16744448	K6	Sample 246	1	0.99	0.74	
True	16744448	K7	Sample 247	1	0.98	0.76	
True	16744448	K8	Sample 248	1	0.98	0.78	
True	16744448	K9	Sample 249	1	0.99	0.76	
True	16744448	K10	Sample 250	1	0.98	0.76	
True	16744448	K11	Sample 251	1	0.98	0.76	
True	16744448	K12	Sample 252	1	0.98	0.76	
True	16744448	K13	Sample 253	1	0.97	0.67	
True	16744448	K14	Sample 254	1	0.96	0.76	
True	16744448	K15	Sample 255	1	0.97	0.7	
True	16744448	K16	Sample 256	1	0.9	0.75	
True	16744448	K17	Sample 257	1	0.99	0.7	
True	16744448	K18	Sample 258	1	0.98	0.75	
True	16744448	K19	Sample 259	1	0.98	0.72	
True	16744448	K20	Sample 260	1	1	0.73	
True	16744448	K21	Sample 261	1	0.98	0.74	
True	16744448	K22	Sample 262	1	0.97	0.75	
True	16744448	K23	Sample 263	1	0.98	0.68	
True	16744448	K24	Sample 264	1	0.97	0.74	
True	16744448	L1	Sample 265	1	0.92	0.72	
True	16744448	L2	Sample 266	1	0.93	0.61	
True	16744448	L3	Sample 267	1	0.88	0.44	
True	16744448	L4	Sample 268	1	0.89	0.48	
True	16744448	L5	Sample 269	1	0.92	0.56	
True	16744448	L6	Sample 270	1	0.95	0.6	
True	16744448	L7	Sample 271	1	0.87	0.5	
True	16744448	L8	Sample 272	1	0.94	0.63	
True	16744448	L9	Sample 273	1	0.92	0.57	
True	16744448	L10	Sample 274	1	0.92	0.49	
True	16744448	L11	Sample 275	1	0.94	0.69	
True	16744448	L12	Sample 276	1	0.94	0.56	
True	16744448	L13	Sample 277	1	0.88	0.52	
True	16744448	L14	Sample 278	1	0.87	0.59	
True	16744448	L15	Sample 279	1	0.88	0.52	
True	16744448	L16	Sample 280	1	0.91	0.52	
True	16744448	L17	Sample 281	1	0.92	0.52	
True	16744448	L18	Sample 282	1	0.97	0.64	
True	16744448	L19	Sample 283	1	0.89	0.51	
True	16744448	L20	Sample 284	1	0.93	0.59	
True	16744448	L21	Sample 285	1	0.96	0.62	
True	16744448	L22	Sample 286	1	0.94	0.58	
True	16744448	L23	Sample 287	1	0.95	0.61	
True	16744448	L24	Sample 288	1	0.95	0.61	
True	3200768	M1	Sample 289	3	0.92	0.82	
True	3200768	M2	Sample 290	3	0.71	0.51	
True	16711935	M3	Sample 291	4	0.98	0.98	
True	16711935	M4	Sample 292	4	0.99	0.99	
True	151	M5	Sample 293	Unknown	0.68	0.45	
True	3200768	M6	Sample 294	3	0.73	0.49	
True	3200768	M7	Sample 295	3	0.7	0.49	
True	151	M8	Sample 296	Unknown	0.63	0.38	
True	3200768	M9	Sample 297	3	0.76	0.55	
True	3200768	M10	Sample 298	3	0.73	0.5	
True	3200768	M11	Sample 299	3	0.77	0.57	
True	3200768	M12	Sample 300	3	0.72	0.48	
True	151	M13	Sample 301	Unknown	0.68	0.43	
True	3200768	M14	Sample 302	3	0.77	0.55	
True	3200768	M15	Sample 303	3	0.73	0.51	
True	151	M16	Sample 304	Unknown	0.65	0.42	
True	16711935	M17	Sample 305	4	0.99	0.99	
True	3200768	M18	Sample 306	3	0.73	0.52	
True	3200768	M19	Sample 307	3	0.71	0.48	
True	3200768	M20	Sample 308	3	0.75	0.54	
True	16711935	M21	Sample 309	4	0.98	0.98	
True	3200768	M22	Sample 310	3	0.73	0.52	
True	151	M23	Sample 311	Unknown	0.54	0.28	
True	16711935	M24	Sample 312	4	0.96	0.96	
True	255	N1	Sample 313	2	0.94	0.91	
True	16711935	N2	Sample 314	4	0.99	0.99	
True	255	N3	Sample 315	2	0.92	0.89	
True	255	N4	Sample 316	2	0.85	0.81	
True	16711935	N5	Sample 317	4	0.97	0.97	
True	151	N6	Sample 318	Unknown	0.52	0.4	
True	255	N7	Sample 319	2	0.7	0.61	
True	255	N8	Sample 320	2	0.86	0.81	
True	16711935	N9	Sample 321	4	0.95	0.95	
True	255	N10	Sample 322	2	0.76	0.7	
True	16711935	N11	Sample 323	4	0.98	0.98	
True	255	N12	Sample 324	2	0.81	0.76	
True	151	N13	Sample 325	Unknown	0.63	0.53	
True	151	N14	Sample 326	Unknown	0.53	0.41	
True	255	N15	Sample 327	2	0.87	0.83	
True	255	N16	Sample 328	2	0.85	0.81	
True	255	N17	Sample 329	2	0.82	0.78	
True	255	N18	Sample 330	2	0.84	0.79	
True	16711935	N19	Sample 331	4	0.98	0.98	
True	151	N20	Sample 332	Unknown	0.23	0.03	
True	255	N21	Sample 333	2	0.89	0.84	
True	16711935	N22	Sample 334	4	0.99	0.99	
True	255	N23	Sample 335	2	0.92	0.88	
True	255	N24	Sample 336	2	0.78	0.73	
True	8421504	O1	Sample 337	5	0.85	0.74	
True	16711935	O2	Sample 338	4	0.99	0.99	
True	16711935	O3	Sample 339	4	0.99	0.99	
True	16711935	O4	Sample 340	4	0.99	0.99	
True	16711935	O5	Sample 341	4	0.99	0.99	
True	16711935	O6	Sample 342	4	0.98	0.98	
True	16711935	O7	Sample 343	4	0.98	0.98	
True	16711935	O8	Sample 344	4	0.99	0.99	
True	8421504	O9	Sample 345	5	1	0.73	
True	16711935	O10	Sample 346	4	0.99	0.99	
True	16711935	O11	Sample 347	4	0.99	0.98	
True	16711935	O12	Sample 348	4	0.99	0.99	
True	16711935	O13	Sample 349	4	0.99	0.99	
True	16711935	O14	Sample 350	4	0.99	0.99	
True	16711935	O15	Sample 351	4	0.98	0.98	
True	16711935	O16	Sample 352	4	0.98	0.98	
True	16711935	O17	Sample 353	4	0.98	0.98	
True	8421504	O18	Sample 354	5	0.91	0.46	
True	16711935	O19	Sample 355	4	0.99	0.99	
True	16711935	O20	Sample 356	4	0.99	0.99	
True	16711935	O21	Sample 357	4	1	0.99	
True	16711935	O22	Sample 358	4	0.99	0.99	
True	16711935	O23	Sample 359	4	0.99	0.99	
True	16711935	O24	Sample 360	4	0.97	0.97	
True	16744448	P1	Sample 361	1	0.82	0.51	
True	16711935	P2	Sample 362	4	0.98	0.98	
True	16776975	P3	Sample 363	Negative	1	1	
True	16776975	P4	Sample 364	Negative	1	1	
True	16776975	P5	Sample 365	Negative	1	1	
True	16776975	P6	Sample 366	Negative	1	1	
True	16776975	P7	Sample 367	Negative	1	1	
True	16776975	P8	Sample 368	Negative	1	1	
True	16776975	P9	Sample 369	Negative	1	1	
True	16776975	P10	Sample 370	Negative	1	1	
True	16776975	P11	Sample 371	Negative	1	1	
True	16776975	P12	Sample 372	Negative	1	1	
True	16776975	P13	Sample 373	Negative	1	1	
True	16776975	P14	Sample 374	Negative	1	1	
True	16776975	P15	Sample 375	Negative	1	1	
True	16776975	P16	Sample 376	Negative	1	1	
True	16776975	P17	Sample 377	Negative	1	1	
True	151	P18	Sample 378	Unknown	0.58	0.05	
True	16776975	P19	Sample 379	Negative	1	1	
True	16776975	P20	Sample 380	Negative	1	1	
True	16776975	P21	Sample 381	Negative	1	1	
True	16776975	P22	Sample 382	Negative	1	1	
True	16776975	P23	Sample 383	Negative	1	1	
True	16776975	P24	Sample 384	Negative	1	1	
