Experiment: JA_2020-08-30-shortvslong_n1  Selected Filter: SYBR Green I / HRM Dye (483-533)
Include	Color	Pos	Name	Cp	Concentration	Standard	Status
True	255	G18	Sample 162	10.87		0	
True	255	G19	Sample 163	31.91		0	
True	255	G20	Sample 164	29.35		0	
True	255	G21	Sample 165	29.56		0	
True	255	G22	Sample 166	31.42		0	
True	255	G23	Sample 167	33.53		0	
True	255	G24	Sample 168	29.83		0	
True	255	H1	Sample 169	11.55		0	
True	255	H2	Sample 170	10.28		0	
True	255	H3	Sample 171	10.38		0	
True	255	H4	Sample 172	  9.96		0	
True	255	H5	Sample 173	10.61		0	
True	255	H6	Sample 174	  9.83		0	
True	255	H7	Sample 175	10.34		0	
True	255	H8	Sample 176	10.29		0	
True	255	H9	Sample 177	10.28		0	
True	255	H10	Sample 178	10.28		0	
True	255	H11	Sample 179	10.63		0	
True	255	H12	Sample 180	10.36		0	
True	255	H13	Sample 181	  9.93		0	
True	255	H14	Sample 182	  9.79		0	
True	255	H15	Sample 183	  9.93		0	
True	255	H16	Sample 184	  9.75		0	
True	255	H17	Sample 185	10.41		0	
True	255	H18	Sample 186	  9.80		0	
True	65280	H19	Sample 187			0	
True	65280	H20	Sample 188			0	
True	65280	H21	Sample 189			0	
True	255	H22	Sample 190	31.59		0	
True	65280	H23	Sample 191			0	
True	65280	H24	Sample 192			0	
True	255	I1	Sample 193	10.33		0	
True	255	I2	Sample 194	  9.37		0	
True	255	I3	Sample 195	  9.35		0	
True	255	I4	Sample 196	  8.91		0	
True	255	I5	Sample 197	  9.52		0	
True	255	I6	Sample 198	  9.37		0	
True	255	I7	Sample 199	  9.44		0	
True	255	I8	Sample 200	  9.41		0	
True	255	I9	Sample 201	  9.37		0	
True	255	I10	Sample 202	  8.95		0	
True	255	I11	Sample 203	  9.68		0	
True	255	I12	Sample 204	  9.43		0	
True	255	I13	Sample 205	  8.88		0	
True	255	I14	Sample 206	  9.30		0	
True	255	I15	Sample 207	  9.17		0	
True	255	I16	Sample 208	  8.93		0	
True	255	I17	Sample 209	  9.41		0	
True	255	I18	Sample 210	  8.76		0	
True	65280	I19	Sample 211			0	
True	255	I20	Sample 212	31.29		0	
True	65280	I21	Sample 213			0	
True	65280	I22	Sample 214			0	
True	65280	I23	Sample 215			0	
True	65280	I24	Sample 216			0	
True	255	J1	Sample 217	13.55		0	
True	255	J2	Sample 218	12.84		0	
True	255	J3	Sample 219	12.53		0	
True	255	J4	Sample 220	12.57		0	
True	255	J5	Sample 221	12.90		0	
True	255	J6	Sample 222	12.60		0	
True	255	J7	Sample 223	12.63		0	
True	255	J8	Sample 224	12.37		0	
True	255	J9	Sample 225	12.37		0	
True	255	J10	Sample 226	12.29		0	
True	255	J11	Sample 227	12.78		0	
True	255	J12	Sample 228	12.29		0	
True	255	J13	Sample 229	12.59		0	
True	255	J14	Sample 230	12.61		0	
True	255	J15	Sample 231	12.55		0	
True	255	J16	Sample 232	12.13		0	
True	255	J17	Sample 233	12.39		0	
True	255	J18	Sample 234	12.35		0	
True	65280	J19	Sample 235			0	
True	255	J20	Sample 236	30.90		0	
True	65280	J21	Sample 237			0	
True	255	J22	Sample 238	31.39		0	
True	65280	J23	Sample 239			0	
True	65280	J24	Sample 240			0	
True	255	K1	Sample 241	15.80		0	
True	255	K2	Sample 242	15.30		0	
True	255	K3	Sample 243	14.96		0	
True	255	K4	Sample 244	13.66		0	
True	255	K5	Sample 245	14.37		0	
True	255	K6	Sample 246	13.83		0	
True	255	K7	Sample 247	15.49		0	
True	255	K8	Sample 248	14.76		0	
True	255	K9	Sample 249	14.44		0	
True	255	K10	Sample 250	13.39		0	
True	255	K11	Sample 251	13.95		0	
True	255	K12	Sample 252	13.70		0	
True	255	K13	Sample 253	15.58		0	
True	255	K14	Sample 254	14.57		0	
True	255	K15	Sample 255	14.56		0	
True	255	K16	Sample 256	12.93		0	
True	255	K17	Sample 257	13.94		0	
True	255	K18	Sample 258	13.60		0	
True	255	K19	Sample 259	31.57		0	
True	65280	K20	Sample 260			0	
True	255	K21	Sample 261	29.62		0	
True	255	K22	Sample 262	31.38		0	
True	255	K23	Sample 263	28.76		0	
True	255	K24	Sample 264	31.90		0	
True	255	L1	Sample 265	11.89		0	
True	255	L2	Sample 266	10.62		0	
True	255	L3	Sample 267	10.66		0	
True	255	L4	Sample 268	10.28		0	
True	255	L5	Sample 269	10.70		0	
True	255	L6	Sample 270	  9.89		0	
True	255	L7	Sample 271	11.43		0	
True	255	L8	Sample 272	10.60		0	
True	255	L9	Sample 273	10.36		0	
True	255	L10	Sample 274	  9.73		0	
True	255	L11	Sample 275	10.45		0	
True	255	L12	Sample 276	10.28		0	
True	255	L13	Sample 277	10.81		0	
True	255	L14	Sample 278	10.49		0	
True	255	L15	Sample 279	10.53		0	
True	255	L16	Sample 280	  9.53		0	
True	255	L17	Sample 281	10.49		0	
True	255	L18	Sample 282	  9.85		0	
True	65280	L19	Sample 283			0	
True	65280	L20	Sample 284			0	
True	255	L21	Sample 285	29.58		0	
True	255	L22	Sample 286	31.34		0	
True	255	L23	Sample 287	28.72		0	
True	255	L24	Sample 288	31.21		0	
True	255	M1	Sample 289	11.46		0	
True	255	M2	Sample 290	10.40		0	
True	255	M3	Sample 291	10.30		0	
True	255	M4	Sample 292	  9.73		0	
True	255	M5	Sample 293	10.42		0	
True	255	M6	Sample 294	  9.80		0	
True	255	M7	Sample 295	10.92		0	
True	255	M8	Sample 296	  9.84		0	
True	255	M9	Sample 297	  9.91		0	
True	255	M10	Sample 298	  9.61		0	
True	255	M11	Sample 299	10.48		0	
True	255	M12	Sample 300	10.32		0	
True	255	M13	Sample 301	10.84		0	
True	255	M14	Sample 302	10.29		0	
True	255	M15	Sample 303	  9.95		0	
True	255	M16	Sample 304	  9.68		0	
True	255	M17	Sample 305	10.42		0	
True	255	M18	Sample 306	  9.59		0	
True	65280	M19	Sample 307			0	
True	65280	M20	Sample 308			0	
True	65280	M21	Sample 309			0	
True	65280	M22	Sample 310			0	
True	65280	M23	Sample 311			0	
True	255	M24	Sample 312	32.38		0	
True	255	N1	Sample 313	10.46		0	
True	255	N2	Sample 314	  9.63		0	
True	255	N3	Sample 315	  9.43		0	
True	255	N4	Sample 316	  8.79		0	
True	255	N5	Sample 317	  9.45		0	
True	255	N6	Sample 318	  9.22		0	
True	255	N7	Sample 319	  9.84		0	
True	255	N8	Sample 320	  9.42		0	
True	255	N9	Sample 321	  8.80		0	
True	255	N10	Sample 322	  8.90		0	
True	255	N11	Sample 323	  9.49		0	
True	255	N12	Sample 324	  9.35		0	
True	255	N13	Sample 325	10.38		0	
True	255	N14	Sample 326	  9.31		0	
True	255	N15	Sample 327	  8.90		0	
True	255	N16	Sample 328	  8.65		0	
True	255	N17	Sample 329	  9.54		0	
True	255	N18	Sample 330	  8.77		0	
True	65280	N19	Sample 331			0	
True	65280	N20	Sample 332			0	
True	65280	N21	Sample 333			0	
True	65280	N22	Sample 334			0	
True	65280	N23	Sample 335			0	
True	65280	N24	Sample 336			0	
True	255	O1	Sample 337	21.76		0	
True	255	O2	Sample 338	12.82		0	
True	255	O3	Sample 339	12.62		0	
True	255	O4	Sample 340	12.41		0	
True	255	O5	Sample 341	12.65		0	
True	255	O6	Sample 342	12.49		0	
True	255	O7	Sample 343	13.43		0	
True	255	O8	Sample 344	12.37		0	
True	255	O9	Sample 345	12.54		0	
True	255	O10	Sample 346	11.74		0	
True	255	O11	Sample 347	12.57		0	
True	255	O12	Sample 348	12.55		0	
True	255	O13	Sample 349	13.43		0	
True	255	O14	Sample 350	12.73		0	
True	255	O15	Sample 351	12.69		0	
True	255	O16	Sample 352	12.27		0	
True	255	O17	Sample 353	12.80		0	
True	255	O18	Sample 354	12.44		0	
True	65280	O19	Sample 355			0	
True	65280	O20	Sample 356			0	
True	65280	O21	Sample 357			0	
True	65280	O22	Sample 358			0	
True	255	O23	Sample 359	31.72		0	
True	65280	O24	Sample 360			0	
True	65280	P1	Sample 361			0	
True	65280	P2	Sample 362			0	
True	65280	P3	Sample 363			0	
True	65280	P4	Sample 364			0	
True	65280	P5	Sample 365			0	
True	65280	P6	Sample 366			0	
True	65280	P7	Sample 367			0	
True	65280	P8	Sample 368			0	
True	65280	P9	Sample 369			0	
True	65280	P10	Sample 370			0	
True	65280	P11	Sample 371			0	
True	65280	P12	Sample 372			0	
True	65280	P13	Sample 373			0	
True	65280	P14	Sample 374			0	
True	65280	P15	Sample 375			0	
True	65280	P16	Sample 376			0	
True	65280	P17	Sample 377			0	
True	65280	P18	Sample 378			0	
True	65280	P19	Sample 379			0	
True	65280	P20	Sample 380			0	
True	65280	P21	Sample 381			0	
True	65280	P22	Sample 382			0	
True	65280	P23	Sample 383			0	
True	65280	P24	Sample 384			0	
